course_campaign_name,campaign_agenda,campaign_category,digital_marketing_team,marketing_product,mobile,tablet,laptop,campaign_id,Illinois,California,Georgia,Arizona,Florida,West_Virginia,Texas,Massachusetts,Wisconsin,District_of_Columbia,Kentucky,Missouri,Mississippi,Alabama,Ohio,Michigan,Oklahoma,Virginia,New_York,Washington,Colorado,Pennsylvania,Indiana,North_Carolina,Minnesota,Tennessee,New_Jersey,Idaho,Nevada,Louisiana,New_Mexico,Maryland,South_Carolina,Oregon,Connecticut,Alaska,Iowa,Montana,Rhode_Island,Utah,Arkansas,Kansas,Nebraska,Hawaii,North_Dakota,New_Hampshire,Maine,South_Dakota
email_email_marketing_60,open_link,new_course_added,ind_myq_digex,email_marketing,5,7,3,7390864974,"",2,"","",3,"",4,"","","","",1,"","",2,"","","","","","","",2,"","",1,"","","","","","","","","","","","","","","","","","","","","",""
email_google_analytics_66,open_link,new_course_added,ind_vtz_digex,google_analytics,5,10,"",172771331,"",3,"",1,1,"",2,"","",2,"","","","","","","","","","","","","","","","","","","","",1,1,2,"","","","",1,"","",1,"","","","","","",""
email_podcasting_46,click_on_email,new_course_added,ind_pat_digex,podcasting,4,6,6,4491791961,1,1,"","",2,"",2,1,2,"",1,"",1,"","","","","",2,"","","","","",1,1,"","","",1,"","","","","","","","","","","","","","","","","",""
email_youtube_marketing_182,open_link,marketing,ind_vtz_digex,youtube_marketing,4,8,2,4980744125,1,1,"","",1,"",3,"",2,"","","","",1,1,1,"","","","","","","","","","",1,"",1,"","","","","","","",1,"","","","","","","","","","",""
email_podcasting_20,register_to_course,marketing,ind_pat_digex,podcasting,2,8,2,9858695497,"",1,1,1,"","",1,"","","","","","","",3,"","",1,1,"","","","","",1,"","","","","","",1,"","","","","","","",1,"","","","","","","",""
email_podcasting_46,click_on_email,marketing,ind_bdq_digex,podcasting,5,10,5,3185356373,"",1,2,"","","",4,1,"","","","",1,"",2,"","",1,"","","",1,"",1,"",1,"","",1,1,"","","",1,"","",1,"","","","","","","","",1,"",""
email_email_marketing_126,open_link,marketing,ind_bdq_digex,email_marketing,3,6,5,3729586033,1,"",1,"",2,"",2,"","","","","","","",1,"","","",1,"","","",1,1,"",1,"",1,"","","","","","","","",1,"","","","","","",1,"","","",""
email_podcasting_26,click_on_email,marketing,ind_vtz_digex,podcasting,3,11,2,9425902747,"",3,2,1,1,"",1,"","","","",1,"","","",1,"","",1,"",1,"",1,"","","","","","","",1,"","","","","",1,"","","","",1,"","","","","",""
email_podcasting_93,click_on_email,marketing,ind_vtz_digex,podcasting,2,11,5,9557916117,"",2,2,"",1,"",3,1,1,1,"","","","",1,"","","",2,"","","","",1,"","","","","","","","","","","","",2,"","","","","",1,"","","","",""
email_podcasting_169,open_link,new_course_added,ind_bdq_digex,podcasting,1,4,3,200565176,"",2,2,"",1,"",2,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_136,register_to_course,marketing,ind_vtz_digex,podcasting,2,9,4,326376488,1,1,1,"","","",2,"","","",1,1,"","",1,1,"","","",1,1,1,"",1,"",1,"","","","","","","","",1,"","","","","","","","","","","","",""
email_podcasting_166,open_link,new_course_added,ind_vtz_digex,podcasting,7,11,6,1200727398,"",4,1,"",3,"",1,"",1,"","","","","","",1,"","",2,2,2,2,"","","",1,"",1,"","","","","","",1,"",1,"","","",1,"","","","","","",""
email_youtube_marketing_11,open_link,marketing,ind_vtz_digex,youtube_marketing,5,7,4,3142869301,1,"","",1,"","",3,"","",1,1,"","","",1,1,"",1,"",1,"","","","",1,"","","","","","","",1,2,"","",1,"","","","","","","","","","",""
email_podcasting_159,open_link,new_course_added,ind_vtz_digex,podcasting,5,9,2,3630492134,"",1,1,"","","",4,"",1,"","","","","",3,"",1,"",3,"","","","","","",1,"","","","","","","","",1,"","","","","","","","","","","","",""
email_podcasting_132,open_link,new_course_added,ind_stv_digex,podcasting,7,6,4,9602893540,2,2,1,"",2,"","",1,"","","","","","","",1,"",2,2,"","",1,"","",1,"","","","","","","","","","","","","","","","",1,1,"","","","",""
email_email_marketing_81,open_link,marketing,ind_vtz_digex,email_marketing,3,8,6,9963540570,1,2,1,1,"","","",1,"","","","",1,"","","","","",1,"",1,2,"",1,"",1,1,"","",1,"","","","","","","",1,"","","","","",1,"","","",""
email_podcasting_21,click_on_email,new_course_added,ind_stv_digex,podcasting,7,4,3,1155936094,"",2,"","",2,"",1,"","","","","","","","","","","","","",1,1,"",1,"","","",1,1,"","",1,"",2,"","","","","","","",1,"","","","","",""
email_podcasting_145,click_on_email,marketing,ind_bdq_digex,podcasting,8,5,7,2124746170,2,3,3,"",2,"",2,"",1,"",1,"","","",1,"","","",2,"","","","","",1,1,"","","","","","",1,"","","","","","","","","","","","","","",""
email_podcasting_6,open_link,marketing,ind_ccu_digex,podcasting,5,8,3,3047464456,2,1,1,1,1,"",2,"","","","","",1,"",1,"","","","","","",1,"","","","","","","","","",2,"","","","",2,"","","",1,"","","","","","",""
email_podcasting_21,register_to_course,marketing,ind_vtz_digex,podcasting,3,7,5,3114124909,1,2,"","",1,"",4,"","",1,"",1,"","","","","",1,1,"",1,"",2,"","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_137,click_on_email,marketing,ind_stv_digex,podcasting,4,6,3,5204511202,1,1,2,"","","",1,"","",1,"","","","",1,"",1,"",1,1,"",1,1,"",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_189,click_on_email,new_course_added,ind_vtz_digex,podcasting,5,8,4,6947497841,"",3,1,"",1,"",4,"","","","","","","","",1,"","",1,1,"",1,"","","","","","","","",1,1,1,"","","",1,"","","","","","","","","","",""
email_copywriting_184,open_link,new_course_added,ind_vtz_digex,copywriting,1,4,4,7247287977,1,"","","","","","","","","","","","","",1,"","","","","",2,"","",1,1,"","","","","","","","",1,"","",1,"","","",1,"","","","","","",""
email_podcasting_186,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,11,3,1855166704,"",1,1,"","","",3,"","","","","","","",1,1,"",1,2,1,3,1,"","","",2,"","","","",1,"","","","","","","","","","","","","","","","",""
email_podcasting_190,open_link,marketing,ind_vtz_digex,podcasting,3,2,2,4589188260,"",1,"","","","",2,"","","","","","","",1,"","","","","","","",1,"","","","","","",1,"","","","","","","","","","",1,"","","","","","",""
email_google_analytics_187,open_link,marketing,ind_vtz_digex,google_analytics,7,10,2,4688653484,"",2,"","",1,1,2,"",1,"",1,1,"","",1,1,"","","","",3,1,1,"","",2,"","","","","",1,"","","","","","","","","","","","","","","",""
email_email_marketing_126,open_link,new_course_added,ind_vtz_digex,email_marketing,5,14,5,6284397062,1,3,1,"",3,1,1,"",2,"","","","","",1,"","","",3,1,1,"","","","",1,"","",1,"","",1,"",1,"","","","","","","",1,1,"","","","",""
email_youtube_marketing_54,click_on_email,marketing,ind_bdq_digex,youtube_marketing,3,7,7,7607058826,1,4,"","","",1,1,"","","","","",1,1,2,1,"","","","","","","","",1,"","",1,"","","","","",1,"","","","","","","",1,"","",1,"","",""
email_copywriting_135,open_link,marketing,ind_vtz_digex,copywriting,4,13,4,8300823654,"","",1,1,"","",1,"","","","","","","",1,"","","",1,1,"",1,2,"","",3,"","","","",1,"",1,1,"","","",1,"",1,1,1,1,"","","","",1
email_podcasting_165,open_link,marketing,ind_stv_digex,podcasting,6,9,7,1960027743,2,2,1,1,4,"",2,"","","","","","","",3,1,"","",1,"",1,"",1,"",1,"","","","",1,"","","","","","","","","","",1,"","","","","","",""
email_podcasting_175,open_link,marketing,ind_vtz_digex,podcasting,3,7,4,4357518741,"",3,3,"","","",1,2,"",1,"","",1,"","","","","","","",1,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_35,click_on_email,marketing,ind_vtz_digex,podcasting,2,6,2,5793102396,1,"","","",2,"",1,"","","",1,"","","","","","","",2,"","",1,"","","","","","","",1,"","","","","","","","","","","","","","","",1,"",""
email_podcasting_7,open_link,new_course_added,ind_stv_digex,podcasting,3,5,2,8922521961,1,1,"","","","","","","",1,"","","","","",1,"","","",1,2,1,"","","","","","","",1,"","","",1,"","","","","","","","","","","","","",""
email_podcasting_102,open_link,new_course_added,ind_vtz_digex,podcasting,4,7,1,113290594,"","",2,"","","",2,"","","",1,1,"","","","","","","","","",1,1,1,"","","","","","","",1,1,1,"","","","","","","","","","","","","",""
email_podcasting_140,open_link,marketing,ind_stv_digex,podcasting,5,9,2,355653907,"","",2,"","","",3,"",2,1,"",2,1,"",1,"",1,"",1,"",1,"","","",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_79,register_to_course,new_course_added,ind_vtz_digex,podcasting,4,10,4,1073755576,1,3,"","",1,"",3,"","","",1,"","","",1,1,1,1,1,2,"","","","","","","","","","","","","",2,"","","","","","","","","","","","","",""
email_email_marketing_9,open_link,marketing,ind_bdq_digex,email_marketing,6,8,6,3007216818,"",1,1,"",1,"",3,"","","","",1,1,"",2,"","","",2,"","","","",1,1,3,"","","","","","","",1,"","",1,"",1,"","","","","","","","",""
email_copywriting_3,open_link,new_course_added,ind_vtz_digex,copywriting,3,11,5,3832870369,3,"","","",1,"",2,1,"","",1,"","",2,"","","","",1,2,1,1,1,"","","","","","","","","","","","","",2,"","",1,"","","","","","","",""
email_email_marketing_136,open_link,new_course_added,ind_vtz_digex,email_marketing,5,6,6,4942708567,"",1,2,"",3,"",2,1,"","","","","",1,"","","",1,1,"",1,"","",2,"","","","","",1,"",1,"","","","","","","","","","","","","","","",""
email_youtube_marketing_50,open_link,marketing,ind_vtz_digex,youtube_marketing,5,4,3,7809639749,"",2,"","","","","","","",1,2,"","","",2,"","","","","","","","","",2,"","","","","","","","","","","",1,"","",1,"","",1,"","","","",""
email_podcasting_64,click_on_email,marketing,ind_bdq_digex,podcasting,2,9,3,8474770181,"",2,"","",2,1,"","",1,"",1,"","",1,1,1,"","",1,"","",1,"","","","","","","","","","","","","","","","","",1,1,"","","","","","",""
email_youtube_marketing_65,open_link,new_course_added,ind_bdq_digex,youtube_marketing,2,9,3,9139250164,"",2,"","","","",2,1,1,"","","","","","","","","",2,"","",1,1,"","","","","","","",1,"",1,1,"","",1,"","","","","","","","","","",""
email_podcasting_98,click_on_email,marketing,ind_bdq_digex,podcasting,"",13,6,9203960929,2,3,"","","","",2,"","","","",1,"","","",1,1,1,"","","",1,2,"","","","","",1,1,"",1,"","","","","","","",2,"","","","","","","",""
email_youtube_marketing_160,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,7,7,2,6021608305,"",1,1,1,2,"",1,"","",1,"",1,"","","","","","","","",1,2,1,"",1,"","","",1,"","","","",1,"","","","","","",1,"","","","","","",""
email_youtube_marketing_43,open_link,new_course_added,ind_pat_digex,youtube_marketing,4,13,3,6981265737,1,"",1,1,1,1,3,1,"","",1,"","","","","","","",2,2,"","","","","",1,"","","",1,"","","","",1,"","","","",1,1,"",1,"","","","",""
email_youtube_marketing_149,open_link,new_course_added,ind_vtz_digex,youtube_marketing,8,9,1,9931239603,"",2,3,2,3,"",1,2,"","","","","","","","",1,1,"","","",1,2,"","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_54,open_link,marketing,ind_bdq_digex,podcasting,3,8,4,34453563,"",1,"","",2,1,2,"",1,1,"","","","","",1,"","","",1,"",2,"","",1,"","","",1,1,"","","","","","","","","","","","","","","","","",""
email_podcasting_170,register_to_course,new_course_added,ind_stv_digex,podcasting,6,10,3,474675203,"",2,1,"",4,"",2,1,"","",1,"","","",2,"","","",3,"","","","","",1,1,"","","","",1,"","","","","","","","","","","","","","","","",""
email_email_marketing_121,open_link,marketing,ind_stv_digex,email_marketing,2,8,3,4802222440,"",3,2,"",1,"",1,1,"","",1,"","","","","","","",1,"","","",1,"","",1,"","","","","","","","","","","","","","","","","",1,"","","",""
email_podcasting_159,click_on_email,new_course_added,ind_vtz_digex,podcasting,2,9,6,4828177396,1,1,"","",3,"",3,"","",2,"","",1,"",1,"","","","",2,1,"",1,"",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_copywriting_170,register_to_course,new_course_added,ind_bdq_digex,copywriting,5,5,3,4993271395,1,1,"","",1,1,1,"","","","","","","","","","","",2,"","",2,"","",1,"","","","","","",1,"","","","",1,"","","","","",1,"","","","",""
email_youtube_marketing_7,open_link,marketing,ind_bdq_digex,youtube_marketing,5,14,2,5617322443,1,3,"",1,3,1,2,1,1,1,"",1,"","",2,1,"","","","","","","",1,"","","","","",1,"","","","","","","","","","","","",1,"","","","",""
email_podcasting_44,open_link,new_course_added,ind_vtz_digex,podcasting,1,6,2,6753605673,1,1,"","",1,"",1,"","",1,"","","","","","","","","","",1,"","","","",1,1,"","","","","","","","","","","","","","","",1,"","","","",""
email_podcasting_90,open_link,new_course_added,ind_vtz_digex,podcasting,3,10,3,7046726876,"",1,"","",1,"",2,1,"",2,"","","","",1,"","",1,"","",1,"",1,1,"",1,"","","","","","",1,"","","",1,"","","","","","","","",1,"",""
email_podcasting_79,open_link,new_course_added,ind_bdq_digex,podcasting,4,9,2,7211191511,1,1,"",1,1,"",1,"",1,1,"","","","","","","",1,"","","",1,1,1,1,2,"","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_61,open_link,marketing,ind_vtz_digex,podcasting,1,7,5,8811850487,1,2,1,"","",1,"",2,"","","","",1,"","","","","",2,"","","","","","","","","","",1,"",1,"","","","","","","","","","","","",1,"","",""
email_email_marketing_98,open_link,marketing,ind_bdq_digex,email_marketing,2,4,2,1976155185,1,2,"","",1,"","","",1,"",1,"","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","",1,"","","","","",""
email_copywriting_29,open_link,marketing,ind_bdq_digex,copywriting,5,8,2,2932173162,"",1,1,"","","",3,"",1,1,"",1,"","","",1,"","",2,"",1,"","","",2,"","","",1,"","","","","","","","","","","","","","","","","","",""
email_email_marketing_167,open_link,new_course_added,ind_bdq_digex,email_marketing,4,12,3,7495565918,"",3,"",1,"",1,4,"","","",1,"","","",1,1,1,1,1,"",1,1,"","","","","","","","","","",1,"","","","","","","","",1,"","","","","",""
email_email_marketing_200,open_link,new_course_added,ind_stv_digex,email_marketing,8,3,3,7907348498,2,2,1,"",1,"",1,"",1,1,"",1,"","","","","",1,"","","","","","","",1,"","","","","","","","","","","","","","","",1,"",1,"","","",""
email_podcasting_98,click_on_email,marketing,ind_bdq_digex,podcasting,1,9,3,5412366899,"",2,1,"",1,"",1,2,"",1,"",1,"","",2,"","","","","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_65,open_link,new_course_added,ind_vtz_digex,podcasting,7,10,3,8448198514,"",2,1,"",1,"",2,"","","","","","","",1,"",1,1,1,1,2,3,1,"","","","","","",1,"","",1,"","","","","","","","","",1,"","","","",""
email_podcasting_34,register_to_course,new_course_added,ind_vtz_digex,podcasting,4,4,2,8565306445,"",2,"","","",2,1,"","","","","","","",1,"","",1,"","","","",1,"","","","","","",1,"","","","","","","","","","","",1,"","","","","",""
email_youtube_marketing_196,open_link,new_course_added,ind_bdq_digex,youtube_marketing,1,4,3,3016953323,"","",1,"",1,"",1,"","","","","","","","","","","","","","",1,"","","",1,"","","",1,"","","","","","","","","","","",1,"",1,"","","",""
email_copywriting_39,open_link,new_course_added,ind_stv_digex,copywriting,3,6,3,8201011635,"",1,"",1,"","",3,1,"","","","",1,"","","","","",1,"",1,"","","","","","","",1,"",1,"","","","","","","","","","","","",1,"","","",""
email_marketing_strategy_193,click_on_email,marketing,ind_bdq_digex,marketing_strategy,6,6,4,8683205584,"",5,"","",1,"",1,"",1,1,"","","","","",2,"",2,"","","",1,"","","",1,"","","",1,"","","","","","","","","","","","","","","","","",""
email_copywriting_10,open_link,marketing,ind_bdq_digex,copywriting,2,6,6,1954646682,3,1,"","","","",2,"","","","",1,"","",4,1,"","","","",1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_106,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,6,7,3,2368764232,"",1,"","",1,"",3,1,"",1,"","","","",1,"","","",1,"",1,"","",1,"",1,"","",1,1,"","","","","","","","",1,"","","","","","","",1,""
email_podcasting_177,click_on_email,marketing,ind_bdq_digex,podcasting,3,9,4,8668363840,1,3,"","","","",3,"","",1,"","",1,1,"","","","",2,1,"",1,"","",1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_99,open_link,marketing,ind_vtz_digex,youtube_marketing,2,12,4,1688100415,1,2,"",1,1,"",2,"",1,"","","","","",1,"","","",1,1,1,1,1,"","",1,"","","","","",1,1,"","","","","","","","","",1,"","","","",""
email_youtube_marketing_82,click_on_email,marketing,ind_vtz_digex,youtube_marketing,5,4,3,4875094183,"",2,"","","","",3,1,"","","",1,"","","","","","","","","","","","","",1,"","","","","","",1,"","","","","","","","",1,1,"",1,"","",""
email_email_marketing_9,open_link,new_course_added,ind_vtz_digex,email_marketing,3,15,3,8159189605,1,3,1,"",1,"",4,"","",1,"",1,"","",2,"","","","","","",1,1,"","","","","",3,"","","","","",1,"",1,"","","","","","","","","","",""
email_email_marketing_59,open_link,marketing,ind_bdq_digex,email_marketing,6,7,3,8484660176,"",1,"",1,1,"",5,1,"","","",1,1,"","","","","","",2,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_20,register_to_course,marketing,ind_vtz_digex,podcasting,3,3,4,3897247046,1,4,1,"","","",1,"","","","","","","",1,"","","",1,"","","","","","","","","",1,"","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_13,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,4,11,3,4889120297,1,2,1,"",1,1,2,"","","","",1,"","",1,"","","","",1,1,1,1,"","",1,"","",1,"",1,"","","","","",1,"","","","","","","","","","",""
email_podcasting_131,open_link,marketing,ind_vtz_digex,podcasting,2,8,5,6954331708,"",1,1,2,2,"","","","",2,"","","","","","","","","","",1,"","","",2,2,"","","",1,"",1,"","","","","","","","","","","","","","","",""
email_podcasting_184,open_link,new_course_added,ind_vtz_digex,podcasting,2,3,2,8356012988,"",1,1,"","","",3,"","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_168,open_link,marketing,ind_bdq_digex,podcasting,4,5,3,8508594178,2,2,"","","","",2,1,"","","","","","","","","",1,"","",1,"","","","","","","","","","",1,"","","","",1,"","","",1,"","","","","","",""
email_podcasting_91,open_link,marketing,ind_myq_digex,podcasting,3,12,4,1752310004,"","",1,"",1,"",2,"","",3,1,"","","","","","","",1,"","",1,"","",2,"","","",2,"","",1,"","","","",1,"","",2,1,"","","","","","",""
email_podcasting_146,open_link,marketing,ind_vtz_digex,podcasting,3,10,2,5285807611,"","","",1,"","",1,"",2,1,"",1,"","","","","",1,2,1,"",1,"",1,"",1,"","","","","","","","","","","","","","","","",1,"",1,"","",""
