campaign_actual_sent_percent,campaign_actual_sent,campaign_sent_positive,campaign_actual_open_percent,campaign_actual_open,campaign_open_positive,campaign_actual_click_percent,campaign_actual_click,campaign_click_positive,campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product,campaign_result_key,campaign_actual_unsubscribe_percent,campaign_actual_unsubscribe,campaign_unsubscribe_positive
77,17,false,66,10,true,41,5,true,4594196144,email_podcasting_21,register_to_course,marketing,99,22,13,2,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,4594196144_email_podcasting_21,18,3,false
88,16,false,60,9,true,40,4,true,7814750644,email_youtube_marketing_34,open_link,new_course_added,98,21,11,3,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,7814750644_email_youtube_marketing_34,26,4,false
63,7,false,77,7,true,80,4,true,173095003,email_youtube_marketing_36,register_to_course,new_course_added,99,25,11,3,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,173095003_email_youtube_marketing_36,14,1,false
84,16,false,53,8,true,38,5,true,389424889,email_podcasting_111,register_to_course,new_course_added,98,22,12,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,389424889_email_podcasting_111,22,4,false
84,21,false,47,10,true,21,3,true,677845359,email_podcasting_68,open_link,marketing,98,23,14,2,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,677845359_email_podcasting_68,25,4,false
76,16,false,66,12,true,53,7,true,8770821534,email_youtube_marketing_183,open_link,new_course_added,98,21,10,2,ind_bdq_digex,5/5/2022,05/19/2022,youtube_marketing,8770821534_email_youtube_marketing_183,45,5,false
80,17,false,47,8,true,40,6,true,8829318345,email_copywriting_166,click_on_email,marketing,98,25,10,3,ind_pat_digex,5/8/2022,05/22/2022,copywriting,8829318345_email_copywriting_166,13,2,false
76,20,false,55,10,true,27,3,true,9497657692,email_copywriting_15,open_link,new_course_added,100,24,11,1,ind_pat_digex,5/2/2022,05/16/2022,copywriting,9497657692_email_copywriting_15,5,1,false
87,21,false,52,10,true,54,6,true,1147198667,email_podcasting_29,open_link,marketing,100,25,12,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,1147198667_email_podcasting_29,15,2,false
80,17,false,45,9,true,38,5,true,1152023926,email_podcasting_105,open_link,new_course_added,98,24,10,3,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,1152023926_email_podcasting_105,0,0,true
61,8,false,25,2,true,44,4,true,4120258300,email_youtube_marketing_124,open_link,new_course_added,98,23,10,3,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,4120258300_email_youtube_marketing_124,30,3,false
91,21,false,68,11,true,44,4,true,4612324358,email_youtube_marketing_138,register_to_course,marketing,99,21,11,3,ind_ixc_digex,5/4/2022,05/18/2022,youtube_marketing,4612324358_email_youtube_marketing_138,20,4,false
82,14,false,50,5,true,50,5,true,5402699402,email_copywriting_137,click_on_email,marketing,100,24,15,4,ind_pat_digex,5/8/2022,05/22/2022,copywriting,5402699402_email_copywriting_137,14,1,false
76,16,false,55,10,true,54,6,true,6910248937,email_copywriting_131,register_to_course,new_course_added,100,22,12,3,ind_pat_digex,5/1/2022,05/15/2022,copywriting,6910248937_email_copywriting_131,7,1,false
89,17,false,42,6,true,50,5,true,8718554733,email_youtube_marketing_151,register_to_course,marketing,99,20,13,1,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,8718554733_email_youtube_marketing_151,23,3,false
70,14,false,66,12,true,27,3,true,1716029554,email_podcasting_146,open_link,new_course_added,100,24,10,4,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,1716029554_email_podcasting_146,35,6,false
80,16,false,76,10,true,40,4,true,3834803596,email_email_marketing_126,register_to_course,new_course_added,99,25,12,4,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,3834803596_email_email_marketing_126,17,3,false
95,20,false,50,8,true,55,5,true,5872768737,email_youtube_marketing_172,click_on_email,new_course_added,100,21,14,4,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,5872768737_email_youtube_marketing_172,28,4,false
87,14,false,91,11,true,44,4,true,6429785076,email_internet_marketing_160,open_link,marketing,100,22,10,3,ind_vtz_digex,5/2/2022,05/16/2022,internet_marketing,6429785076_email_internet_marketing_160,33,4,false
82,24,false,60,14,true,28,4,true,7320942526,email_email_marketing_60,open_link,marketing,99,22,13,4,ind_bdq_digex,5/8/2022,05/22/2022,email_marketing,7320942526_email_email_marketing_60,33,8,false
89,17,false,50,8,true,33,3,true,7416569680,email_youtube_marketing_153,open_link,marketing,99,23,12,2,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,7416569680_email_youtube_marketing_153,28,4,false
80,20,false,73,14,true,78,11,true,7484491772,email_youtube_marketing_164,register_to_course,new_course_added,100,20,11,2,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,7484491772_email_youtube_marketing_164,21,4,false
100,22,true,76,13,true,33,3,true,8530910265,email_podcasting_84,open_link,marketing,98,23,12,3,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,8530910265_email_podcasting_84,23,5,false
78,15,false,70,12,true,25,2,true,8533923481,email_podcasting_71,open_link,new_course_added,99,24,12,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,8533923481_email_podcasting_71,16,3,false
78,18,false,57,11,true,50,6,true,9103279,email_podcasting_29,click_on_email,new_course_added,98,21,10,2,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,9103279_email_podcasting_29,17,3,false
70,12,false,76,10,true,37,3,true,9507172394,email_copywriting_16,open_link,new_course_added,100,22,11,2,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,9507172394_email_copywriting_16,20,2,false
93,15,false,46,6,true,50,3,true,1344154328,email_podcasting_153,open_link,marketing,99,24,12,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,1344154328_email_podcasting_153,28,2,false
66,10,false,41,5,true,50,4,true,2542414580,email_podcasting_38,open_link,marketing,100,21,10,4,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,2542414580_email_podcasting_38,22,2,false
81,22,false,75,15,true,46,7,true,2703988044,email_podcasting_5,open_link,marketing,99,22,14,2,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,2703988044_email_podcasting_5,33,4,false
85,12,false,60,6,true,44,4,true,3087780685,email_podcasting_186,open_link,marketing,99,25,14,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,3087780685_email_podcasting_186,61,8,false
92,12,false,63,7,true,57,4,true,11834609,email_youtube_marketing_95,open_link,new_course_added,100,25,15,4,ind_stv_digex,5/3/2022,05/17/2022,youtube_marketing,11834609_email_youtube_marketing_95,41,5,false
93,14,false,70,7,true,55,5,true,4823113713,email_youtube_marketing_23,open_link,marketing,98,22,15,4,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,4823113713_email_youtube_marketing_23,12,1,false
88,16,false,69,9,true,20,2,true,5938783577,email_copywriting_125,open_link,marketing,99,21,11,1,ind_vtz_digex,5/8/2022,05/22/2022,copywriting,5938783577_email_copywriting_125,6,1,false
88,16,false,33,5,true,25,2,true,6441734419,email_email_marketing_48,open_link,marketing,98,25,13,2,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,6441734419_email_email_marketing_48,31,5,false
76,10,false,37,3,true,33,3,true,8293657685,email_youtube_marketing_105,open_link,new_course_added,100,21,14,1,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,8293657685_email_youtube_marketing_105,30,4,false
92,13,false,70,7,true,66,4,true,1014957729,email_email_marketing_139,register_to_course,new_course_added,98,24,12,4,ind_bdq_digex,5/3/2022,05/17/2022,email_marketing,1014957729_email_email_marketing_139,30,3,false
62,10,false,61,8,true,42,3,true,2611395160,email_podcasting_69,open_link,new_course_added,98,23,12,1,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,2611395160_email_podcasting_69,18,2,false
76,13,false,50,6,true,33,3,true,4159621791,email_google_analytics_46,click_on_email,marketing,99,23,13,3,ind_bdq_digex,5/4/2022,05/18/2022,google_analytics,4159621791_email_google_analytics_46,18,2,false
87,14,false,54,6,true,63,7,true,5719201890,email_youtube_marketing_192,register_to_course,new_course_added,99,20,15,3,ind_bdq_digex,5/2/2022,05/16/2022,youtube_marketing,5719201890_email_youtube_marketing_192,20,2,false
81,9,false,50,5,true,50,3,true,5793102396,email_podcasting_35,click_on_email,marketing,98,21,10,1,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,5793102396_email_podcasting_35,57,4,false
86,20,false,42,8,true,60,6,true,6924009069,email_email_marketing_190,open_link,new_course_added,100,22,11,4,ind_vtz_digex,5/1/2022,05/15/2022,email_marketing,6924009069_email_email_marketing_190,16,3,false
92,13,false,76,10,true,20,1,true,8811850487,email_podcasting_61,open_link,marketing,99,25,13,3,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,8811850487_email_podcasting_61,25,2,false
85,12,false,40,4,true,33,3,true,1536990752,email_youtube_marketing_166,open_link,new_course_added,99,24,10,3,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,1536990752_email_youtube_marketing_166,25,2,false
91,21,false,55,11,true,50,7,true,3161021908,email_email_marketing_112,open_link,marketing,98,25,15,4,ind_vtz_digex,5/8/2022,05/22/2022,email_marketing,3161021908_email_email_marketing_112,20,3,false
95,23,false,58,10,true,36,4,true,4016445892,email_youtube_marketing_60,click_on_email,marketing,98,21,15,4,ind_stv_digex,5/8/2022,05/22/2022,youtube_marketing,4016445892_email_youtube_marketing_60,14,3,false
76,13,false,63,7,true,50,3,true,4716864081,email_youtube_marketing_50,open_link,new_course_added,99,21,11,4,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,4716864081_email_youtube_marketing_50,26,4,false
68,13,false,78,11,true,37,3,true,5396488042,email_podcasting_41,open_link,marketing,98,24,14,2,ind_ded_digex,5/1/2022,05/15/2022,podcasting,5396488042_email_podcasting_41,11,1,false
81,18,false,50,9,true,38,5,true,567044009,email_youtube_marketing_141,register_to_course,new_course_added,100,23,13,1,ind_stv_digex,5/7/2022,05/21/2022,youtube_marketing,567044009_email_youtube_marketing_141,26,4,false
83,15,false,31,5,true,33,3,true,7362207085,email_podcasting_77,register_to_course,marketing,100,23,12,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,7362207085_email_podcasting_77,36,4,false
85,17,false,50,8,true,62,5,true,1779271905,email_podcasting_99,click_on_email,marketing,98,24,13,4,ind_bdq_digex,5/2/2022,05/16/2022,podcasting,1779271905_email_podcasting_99,21,4,false
69,16,false,52,11,true,41,5,true,4345817242,email_youtube_marketing_141,open_link,new_course_added,99,21,14,1,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,4345817242_email_youtube_marketing_141,23,4,false
81,9,false,55,5,true,20,1,true,4736945842,email_youtube_marketing_59,open_link,marketing,100,20,10,1,ind_bdq_digex,5/8/2022,05/22/2022,youtube_marketing,4736945842_email_youtube_marketing_59,20,2,false
62,10,false,54,6,true,20,1,true,6156899960,email_podcasting_190,open_link,marketing,99,23,14,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,6156899960_email_podcasting_190,16,2,false
82,14,false,53,7,true,50,5,true,6321862304,email_youtube_marketing_125,click_on_email,new_course_added,100,20,15,2,ind_bdq_digex,5/1/2022,05/15/2022,youtube_marketing,6321862304_email_youtube_marketing_125,7,1,false
77,14,false,68,11,true,30,3,true,2200854331,email_email_marketing_34,click_on_email,marketing,100,21,11,3,ind_vtz_digex,5/2/2022,05/16/2022,email_marketing,2200854331_email_email_marketing_34,26,5,false
80,20,false,65,15,true,40,4,true,4042659861,email_email_marketing_130,open_link,new_course_added,98,25,10,4,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,4042659861_email_email_marketing_130,18,4,false
80,21,false,66,14,true,50,5,true,9063274084,email_podcasting_75,open_link,marketing,98,25,13,3,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,9063274084_email_podcasting_75,25,4,false
85,18,false,64,11,true,58,7,true,9356127581,email_podcasting_186,open_link,new_course_added,100,24,10,4,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,9356127581_email_podcasting_186,33,4,false
72,18,false,52,11,true,54,6,true,249273497,email_youtube_marketing_68,click_on_email,marketing,99,21,12,2,ind_bdq_digex,5/8/2022,05/22/2022,youtube_marketing,249273497_email_youtube_marketing_68,23,3,false
70,12,false,80,8,true,44,4,true,34943889,email_podcasting_156,register_to_course,new_course_added,100,24,11,1,ind_ccu_digex,5/4/2022,05/18/2022,podcasting,34943889_email_podcasting_156,9,1,false
78,18,false,43,7,true,41,5,true,5524167324,email_youtube_marketing_127,open_link,new_course_added,98,23,14,2,ind_bdq_digex,5/6/2022,05/20/2022,youtube_marketing,5524167324_email_youtube_marketing_127,21,3,false
79,19,false,27,5,true,36,4,true,7617155565,email_podcasting_177,register_to_course,marketing,98,20,13,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,7617155565_email_podcasting_177,33,4,false
75,15,false,55,10,true,50,3,true,9931239603,email_youtube_marketing_149,open_link,new_course_added,100,20,14,3,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,9931239603_email_youtube_marketing_149,29,5,false
66,16,false,57,11,true,41,5,true,1752310004,email_podcasting_91,open_link,marketing,100,20,15,3,ind_myq_digex,5/2/2022,05/16/2022,podcasting,1752310004_email_podcasting_91,38,8,false
60,12,false,73,11,true,66,4,true,2981151851,email_podcasting_12,click_on_email,new_course_added,98,21,10,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,2981151851_email_podcasting_12,17,3,false
86,13,false,58,7,true,50,3,true,3867739293,email_email_marketing_184,register_to_course,marketing,98,25,12,1,ind_pat_digex,5/2/2022,05/16/2022,email_marketing,3867739293_email_email_marketing_184,20,2,false
83,20,false,80,16,true,41,5,true,4398092943,email_email_marketing_192,open_link,marketing,100,23,13,2,ind_stv_digex,5/7/2022,05/21/2022,email_marketing,4398092943_email_email_marketing_192,22,4,false
78,18,false,55,11,true,61,8,true,5507158703,email_podcasting_101,register_to_course,marketing,98,23,15,4,ind_stv_digex,5/2/2022,05/16/2022,podcasting,5507158703_email_podcasting_101,7,1,false
96,26,false,76,16,true,41,5,true,7241006844,email_email_marketing_95,click_on_email,marketing,98,21,11,2,ind_stv_digex,5/2/2022,05/16/2022,email_marketing,7241006844_email_email_marketing_95,28,4,false
72,13,false,40,6,true,50,4,true,9125305719,email_email_marketing_163,register_to_course,new_course_added,98,22,13,1,ind_bdq_digex,5/5/2022,05/19/2022,email_marketing,9125305719_email_email_marketing_163,20,4,false
66,12,false,62,10,true,28,2,true,1111670420,email_youtube_marketing_80,open_link,new_course_added,100,24,10,1,ind_stv_digex,5/7/2022,05/21/2022,youtube_marketing,1111670420_email_youtube_marketing_80,13,2,false
68,13,false,80,8,true,44,4,true,3270045298,email_podcasting_175,open_link,marketing,100,20,12,3,ind_stv_digex,5/8/2022,05/22/2022,podcasting,3270045298_email_podcasting_175,40,4,false
58,10,false,47,8,true,20,1,true,3479725996,email_copywriting_26,click_on_email,new_course_added,99,21,14,2,ind_stv_digex,5/3/2022,05/17/2022,copywriting,3479725996_email_copywriting_26,18,2,false
88,15,false,70,12,true,50,3,true,3563796858,email_copywriting_42,open_link,new_course_added,99,21,12,2,ind_vtz_digex,5/2/2022,05/16/2022,copywriting,3563796858_email_copywriting_42,23,3,false
95,20,false,62,10,true,50,6,true,4017926681,email_copywriting_120,click_on_email,new_course_added,99,22,15,4,ind_vtz_digex,5/6/2022,05/20/2022,copywriting,4017926681_email_copywriting_120,0,0,true
85,18,false,70,12,true,50,4,true,4091428371,email_email_marketing_176,open_link,new_course_added,100,25,11,1,ind_bdq_digex,5/7/2022,05/21/2022,email_marketing,4091428371_email_email_marketing_176,27,3,false
70,12,false,50,8,true,71,5,true,864186746,email_email_marketing_100,click_on_email,marketing,99,23,12,3,ind_bdq_digex,5/1/2022,05/15/2022,email_marketing,864186746_email_email_marketing_100,0,0,true
78,15,false,56,9,true,16,1,true,8818924745,email_podcasting_24,open_link,new_course_added,98,20,13,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,8818924745_email_podcasting_24,33,5,false
82,19,false,64,11,true,36,4,true,1310943168,email_email_marketing_142,open_link,new_course_added,98,25,13,3,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,1310943168_email_email_marketing_142,25,4,false
86,13,false,50,6,true,25,2,true,5098695376,email_podcasting_15,register_to_course,marketing,99,20,12,4,ind_stv_digex,5/7/2022,05/21/2022,podcasting,5098695376_email_podcasting_15,23,3,false
80,16,false,50,8,true,45,5,true,5747919172,email_email_marketing_144,open_link,marketing,98,24,11,1,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,5747919172_email_email_marketing_144,17,3,false
61,13,false,72,13,true,44,4,true,6806516297,email_podcasting_156,click_on_email,new_course_added,99,25,11,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,6806516297_email_podcasting_156,41,7,false
65,13,false,72,13,true,28,2,true,7324171303,email_podcasting_93,click_on_email,marketing,98,24,15,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,7324171303_email_podcasting_93,13,2,false
95,19,false,62,10,true,58,7,true,7551820256,email_podcasting_98,open_link,new_course_added,99,24,15,4,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,7551820256_email_podcasting_98,12,2,false
70,14,false,55,10,true,42,3,true,9719145056,email_podcasting_168,register_to_course,marketing,98,21,15,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,9719145056_email_podcasting_168,23,3,false
85,18,false,64,11,true,30,3,true,1046493116,email_podcasting_153,open_link,marketing,100,23,13,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,1046493116_email_podcasting_153,15,2,false
87,21,false,80,17,true,41,5,true,2567991999,email_podcasting_116,click_on_email,marketing,98,23,11,3,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,2567991999_email_podcasting_116,18,3,false
76,13,false,69,9,true,42,3,true,4228665829,email_internet_marketing_89,open_link,marketing,100,21,10,2,ind_stv_digex,5/4/2022,05/18/2022,internet_marketing,4228665829_email_internet_marketing_89,6,1,false
81,13,false,71,10,true,28,2,true,4422225731,email_podcasting_101,open_link,marketing,99,23,10,1,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,4422225731_email_podcasting_101,14,2,false
91,21,false,68,15,true,45,5,true,6022348307,email_youtube_marketing_29,click_on_email,marketing,98,22,13,4,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,6022348307_email_youtube_marketing_29,33,4,false
89,17,false,61,11,true,33,3,true,6572111199,email_podcasting_197,open_link,new_course_added,100,22,15,3,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,6572111199_email_podcasting_197,21,3,false
